'PBS level';'PBS number';'Is component';'Name from PBS/BoM';'Status of component selection';'Acronym (from PBS)';'Responsible institution';'Component type';'Field component';'Lab tool';'Supplier';'Manufacturer';'Part number (from manufacturer)';'Catalogue reference';'Cost unit (€)';'Cost status';'Mass (kg)';'Quantity';'Material';'Treatment';'Coating';'STEP link';'Budget';'Current (PS only) (A)';'Voltage DC (V)';'Voltage AC (V)';'Initialization - Power (W)';'Initialization - Current consumption (A)';'Stand-by - Power (W)';'Stand-by - Current consumption (A)';'Calibration - Power (W)';'Calibration - Current consumption (A)';'Observation - Power (W)';'Observation - Current consumption (A)';'Maintenance - Power (W)';'Maintenance - Current consumption (A)';'UPS Power - UPS required';'UPS Power - UPS required time (h)';'Heat dissipated (W)';'Heat load to air (W)';'Heat load to coolant (W)';'Skin temperature above environment (ºC)';'Cooling required';'Function';'Cable - Max length (m)';'Cable - Length (m)';'Cable - Outer diameter (m)';'Cable - Min dynamic bending radius (mm)';'Cable - Min static bending radius (mm)';'Cable - Mass density (kg/m)'
'7';'';'NO';'';'PRELIMINARY';'';'IAC';'Electrical';'YES';'NO';'';'';'';'';'';'';'';'1';'';'';'';'';'';'';'NA';'230';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'NO';'';'PRELIMINARY';'';'IAC';'Electrical';'YES';'NO';'';'';'';'';'';'';'';'1';'';'';'';'';'';'';'NA';'230';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'LAM';'Electrical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'LAM';'Electrical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'LAM';'Optical/Mechanical';'YES';'NO';'THORLABS';'THORLABS';'ADAFC1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15897';'10.59';'ESTIMATED';'0.010';'1';'?';'?';'?';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5COptical%20Fibres\FP-PC';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Signal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'LAM';'Optical/Mechanical';'YES';'NO';'THORLABS';'THORLABS';'ADAFC1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15897';'10.59';'ESTIMATED';'0.010';'1';'?';'?';'?';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5COptical%20Fibres\FP-PC';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Signal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'LAM';'Optical/Mechanical';'YES';'NO';'THORLABS';'THORLABS';'ADAFC1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15897';'10.59';'ESTIMATED';'0.010';'1';'?';'?';'?';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5COptical%20Fibres\FP-PC';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Signal';'NA';'NA';'NA';'NA';'NA';'NA'
'6';'315117-0000';'YES';'Variable Attenuator QTH';'BASELINE';'CM VA Q';'CAB';'Electronic';'YES';'NO';'PRO-LITE';'Labsphere';'VAA-220B Advanced';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=14821';'12608';'QUOTED';'?';'1';'?';'NO';'NO';'';'';'NA';'24 / 5 / 5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power and control';'NA';'NA';'NA';'NA';'NA';'NA'
'6';'315116-0000';'YES';'Variable Attenuator Ne';'BASELINE';'CM VA Ne';'CAB';'Electronic';'YES';'NO';'PRO-LITE';'Labsphere';'VAA-220B Advanced';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=14821';'12608';'QUOTED';'?';'1';'?';'NO';'NO';'';'';'NA';'24 / 5 / 5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power and control';'NA';'NA';'NA';'NA';'NA';'NA'
'6';'315113-0000 ';'YES';'Variable Attenuator Ar ';'BASELINE';'CM VA Ar';'CAB';'Electronic';'YES';'NO';'PRO-LITE';'Labsphere';'VAA-220B Advanced';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=14821';'12608';'QUOTED';'?';'1';'?';'NO';'NO';'';'';'NA';'24 / 5 / 5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power and control';'NA';'NA';'NA';'NA';'NA';'NA'
'6';'315115-0000';'YES';'Variable Attenuator Kr ';'BASELINE';'CM VA Kr';'CAB';'Electronic';'YES';'NO';'PRO-LITE';'Labsphere';'VAA-220B Advanced';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=14821';'12608';'QUOTED';'?';'1';'?';'NO';'NO';'';'';'NA';'24 / 5 / 5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power and control';'NA';'NA';'NA';'NA';'NA';'NA'
'6';'315114-0000';'YES';'Variable Attenuator Xe';'BASELINE';'CM VA Xe';'CAB';'Electronic';'YES';'NO';'PRO-LITE';'Labsphere';'VAA-220B Advanced';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=14821';'12608';'QUOTED';'?';'1';'?';'NO';'NO';'';'';'NA';'24 / 5 / 5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power and control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'315111-0001';'YES';'ICU Integrating Sphere Temperature Sensorq';'BASELINE';'CM ISTS';'CAB';'Electronic';'YES';'NO';'?';'LAKESHORE';'PT103';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15873';'?';'?';'0.000120';'1';'Platinum inside ceramic tube';'NO';'NO';'';'';'NA';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Thermal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'315531-0001';'YES';'ICU Positioning Mechanism Temperature Sensor';'BASELINE';'CM IPM TS';'CAB';'Electronic';'YES';'NO';'?';'LAKESHORE';'PT103';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15873';'?';'?';'0.000120';'1';'Platinum inside ceramic tube';'NO';'NO';'';'';'NA';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Thermal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'316131-0001';'YES';'Technical Field Mask Plate Temperature Sensor 1';'BASELINE';'CM GTFM PTS1';'CAB';'Electronic';'YES';'NO';'?';'LAKESHORE';'PT103';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15873';'?';'?';'0.000120';'1';'Platinum inside ceramic tube';'NO';'NO';'';'';'NA';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Thermal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'316131-0002';'YES';'Technical Field Mask Plate Temperature Sensor 2';'BASELINE';'CM GTFM PTS2';'CAB';'Electronic';'YES';'NO';'?';'LAKESHORE';'PT103';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15873';'?';'?';'0.000120';'1';'Platinum inside ceramic tube';'NO';'NO';'';'';'NA';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Thermal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Electronic';'YES';'NO';'?';'LAKESHORE';'PT103';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15873';'?';'?';'0.000120';'1';'Platinum inside ceramic tube';'NO';'NO';'';'';'NA';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Thermal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Electronic';'YES';'NO';'?';'LAKESHORE';'PT103';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15873';'?';'?';'0.000120';'1';'Platinum inside ceramic tube';'NO';'NO';'';'';'NA';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Thermal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Electronic';'YES';'NO';'?';'LAKESHORE';'PT103';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15873';'?';'?';'0.000120';'1';'Platinum inside ceramic tube';'NO';'NO';'';'';'NA';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Thermal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Electronic';'YES';'NO';'?';'LAKESHORE';'PT103';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15873';'?';'?';'0.000120';'1';'Platinum inside ceramic tube';'NO';'NO';'';'';'NA';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Thermal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Electronic';'YES';'NO';'?';'LAKESHORE';'PT103';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15873';'?';'?';'0.000120';'1';'Platinum inside ceramic tube';'NO';'NO';'';'';'NA';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Thermal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Electronic';'YES';'NO';'?';'LAKESHORE';'PT103';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15873';'?';'?';'0.000120';'1';'Platinum inside ceramic tube';'NO';'NO';'';'';'NA';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Thermal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Electronic';'YES';'NO';'?';'LAKESHORE';'PT103';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15873';'?';'?';'0.000120';'1';'Platinum inside ceramic tube';'NO';'NO';'';'';'NA';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Thermal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Electronic';'YES';'NO';'?';'LAKESHORE';'PT103';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15873';'?';'?';'0.000120';'1';'Platinum inside ceramic tube';'NO';'NO';'';'';'NA';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Thermal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'CAB/IAC';'Electronic';'YES';'NO';'THORLABS';'THORLABS';'LEDD1B';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=1260';'322.86';'ESTIMATED';'0.240';'1';'?';'NO';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CDrivers\THORLABS';'';'NA';'15';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'CAB/IAC';'Electronic';'YES';'NO';'THORLABS';'THORLABS';'LEDD1B';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=1260';'322.86';'ESTIMATED';'0.240';'1';'?';'NO';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CDrivers\THORLABS';'';'NA';'15';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'CAB/IAC';'Electronic';'YES';'NO';'THORLABS';'THORLABS';'LEDD1B';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=1260';'322.86';'ESTIMATED';'0.240';'1';'?';'NO';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CDrivers\THORLABS';'';'NA';'15';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'NO';'';'BASELINE';'';'LAM/IAC';'Electronic';'YES';'NO';'ALPAO';'ALPAO';'';'';'';'';'';'1';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'NO';'';'BASELINE';'';'LAM/IAC';'Electronic';'YES';'NO';'ALPAO';'ALPAO';'';'';'';'';'';'1';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'315512-0001';'YES';'ICU Positioning Stage Encoder Head';'BASELINE';'CM IPM PSEH';'CAB';'Electronic';'YES';'NO';'?';'FAGOR Automation';'G2OZ-?40-3-T';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=12243';'1273.65';'QUOTED';'0.25 + 2.25kg/m';'1';'?';'NO';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CEncoder%5CLinear%5CFagor\G2_740-T_V00';'';'NA';'5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'315522-0001';'YES';'ICU Focusing Stage Encoder Head';'BASELINE';'CM IPM FSEH';'CAB';'Electronic';'YES';'NO';'?';'FAGOR Automation';'G2OZ-?40-3-T';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=12243';'1273.65';'QUOTED';'0.25 + 2.25kg/m';'1';'?';'NO';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CEncoder%5CLinear%5CFagor\G2_740-T_V00';'';'NA';'5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'316312-0001';'YES';'GCU Positioning Stage Encoder Head';'BASELINE';'CM GPM PSEH';'CAB';'Electronic';'YES';'NO';'?';'FAGOR Automation';'G2OZ-?40-3-T';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=12243';'1273.65';'QUOTED';'0.25 + 2.25kg/m';'1';'?';'NO';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CEncoder%5CLinear%5CFagor\G2_740-T_V00';'';'NA';'5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'316322-0001';'YES';'GCU Focusing Stage Encoder Head';'BASELINE';'CM GPM FSEH';'CAB';'Electronic';'YES';'NO';'?';'FAGOR Automation';'G2OZ-?40-3-T';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=12243';'1273.65';'QUOTED';'0.25 + 2.25kg/m';'1';'?';'NO';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CEncoder%5CLinear%5CFagor\G2_740-T_V00';'';'NA';'5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'315512-0003';'YES';'ICU Positioning Stage Initial Limit Switch';'BASELINE';'CM IPM PSLI';'CAB';'Electronic';'YES';'NO';'RS';'OMRON';'E2E-X40MB2L30-M1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10937';'64.73';'QUOTED';'0.200';'1';'Brass';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CSwitches%5COmron\Inductive';'';'NA';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'315512-0004';'YES';'ICU Positioning Stage Final Limit Switch';'BASELINE';'CM IPM PSLF';'CAB';'Electronic';'YES';'NO';'RS';'OMRON';'E2E-X40MB2L30-M1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10937';'64.73';'QUOTED';'0.200';'1';'Brass';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CSwitches%5COmron\Inductive';'';'NA';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'315522-0003';'YES';'ICU Focusing Stage Initial Limit Switch';'BASELINE';'CM IPM FSLI';'CAB';'Electronic';'YES';'NO';'RS';'OMRON';'E2E-X40MB2L30-M1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10937';'64.73';'QUOTED';'0.200';'1';'Brass';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CSwitches%5COmron\Inductive';'';'NA';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'315522-0004';'YES';'ICU Focusing Stage Final Limit Switch';'BASELINE';'CM IPM FSLF';'CAB';'Electronic';'YES';'NO';'RS';'OMRON';'E2E-X40MB2L30-M1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10937';'64.73';'QUOTED';'0.200';'1';'Brass';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CSwitches%5COmron\Inductive';'';'NA';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'316312-0003';'YES';'GCU Positioning Stage Initial Limit Switch';'BASELINE';'CM GPM PSLI';'CAB';'Electronic';'YES';'NO';'RS';'OMRON';'E2E-X40MB2L30-M1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10937';'64.73';'QUOTED';'0.200';'1';'Brass';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CSwitches%5COmron\Inductive';'';'NA';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'316312-0004';'YES';'GCU Positioning Stage Final Limit Switch';'BASELINE';'CM GPM PSLF';'CAB';'Electronic';'YES';'NO';'RS';'OMRON';'E2E-X40MB2L30-M1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10937';'64.73';'QUOTED';'0.200';'1';'Brass';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CSwitches%5COmron\Inductive';'';'NA';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'316322-0003';'YES';'GCU Focusing Stage Initial Limit Switch';'BASELINE';'CM GPM FSLI';'CAB';'Electronic';'YES';'NO';'RS';'OMRON';'E2E-X40MB2L30-M1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10937';'64.73';'QUOTED';'0.200';'1';'Brass';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CSwitches%5COmron\Inductive';'';'NA';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'316322-0004';'YES';'GCU Focusing Stage Final Limit Switch';'BASELINE';'CM GPM FSLF';'CAB';'Electronic';'YES';'NO';'RS';'OMRON';'E2E-X40MB2L30-M1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10937';'64.73';'QUOTED';'0.200';'1';'Brass';'Plated';'Nickel';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CSwitches%5COmron\Inductive';'';'NA';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'6';'315112-0000';'YES';'Integrating Sphere Detector';'BASELINE';'CM ISD';'CAB';'Electronic';'YES';'NO';'THORLABS';'THORLABS';'PDA10D2';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15055';'566.92';'ESTIMATED';'0.100';'1';'?';'NO';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic\Detectors';'';'NA';'10';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Electrical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'?';'';'?';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Electrical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'?';'?';'?';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Electrical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'?';'';'?';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Electrical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'?';'?';'?';'';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'NO';'0';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE ';'?';'CAB';'Electrical/Mechanical';'YES';'NO';'RS';'HIROSE';'MDF97-5S-3.5C';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15908';'0.426';'ESTIMATED';'0.00047';'1';'?';'NO';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5CElectrical%20Connectors\HIROSE';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Electrical/Mechanical';'YES';'NO';'?';'FAGOR Automation';'EC-?C-O';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=10923';'84';'QUOTED';'?';'1';'Polyurethane';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'?';'?';'10';'60';'24';'?'
